timestamp_utc,price_eur,country_code,source_id,ingested_at
2026-08-28 04:30:00,178.04,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 04:45:00,176.67,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 05:00:00,182.9,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 05:15:00,183.3,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 05:30:00,180.16,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 05:45:00,176.93,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 06:00:00,192.13,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 06:15:00,176.67,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 06:30:00,168.4,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 06:45:00,132.8,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 07:00:00,125.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 07:15:00,102.14,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 07:30:00,68.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 07:45:00,24.11,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 08:00:00,7.51,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 08:15:00,2.49,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 08:30:00,1.08,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 08:45:00,1.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 09:00:00,0.51,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 09:15:00,0.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 09:30:00,0.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 09:45:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 10:00:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 10:15:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 10:30:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 10:45:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 11:00:00,0.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 11:15:00,0.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 11:30:00,0.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 11:45:00,0.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 12:00:00,0.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 12:15:00,0.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 12:30:00,0.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 12:45:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 13:00:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 13:15:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 13:30:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 13:45:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 14:00:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 14:15:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 14:30:00,0.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 14:45:00,0.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 15:00:00,0.51,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 15:15:00,1.08,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 15:30:00,1.08,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 15:45:00,1.9,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 16:00:00,2.5,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 16:15:00,7.96,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 16:30:00,38.66,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 16:45:00,89.49,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 17:00:00,102.4,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 17:15:00,136.71,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 17:30:00,174.88,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 17:45:00,195.68,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 18:00:00,174.88,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 18:15:00,178.8,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 18:30:00,188.91,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 18:45:00,212.07,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
